uid,source,label,diacritic,sentence,original,translation,gloss,simple,Arg. Str.,ellipsis,filler-gap,control/raising,island effects,NPI/NCI,verbal agr.,binding,morphology,nominal structure,quantifier
2147,ChatGPT,1,,最近始めた瞑想は心の平穏をもたらしている。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1653,ChatGPT,0,,店員が勧めるどの商品かお客さんは待っている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,ChatGPT,0,,映画は面白いだった。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
187,ChatGPT,0,*,私たちはほとんど何ものゲームを企画しなかった。,私たちはほとんど何ものゲームを企画しなかった。,We hardly planned any games.,We-TOP hardly what-MO-GEN game-ACC plan-NEG Present,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
494,ChatGPT,1,,彼は自分のビジネスを立ち上げるのを夢見ている。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2503,ChatGPT,1,,警察官が交通違反の車を止めた。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1389,ChatGPT,0,,田中君が部長をお待ちになる。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2549,ChatGPT,0,,ゴミが捨てられたと思われていた日について話された。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2393,ChatGPT,1,,犬は散歩が好きだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,ChatGPT,0,,彼女はピアノを弾く上手だ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997,ChatGPT,0,,その歌は美しいだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,ChatGPT,0,,彼女が水に飲んだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1198,ChatGPT,0,,彼女の声がを聞こえる。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1703,ChatGPT,1,,彼女の演説は説得力があるが、彼のは影響力がない。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1174,ChatGPT,1,,彼女はケーキを焼くつもりだ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
892,ChatGPT,1,,彼女は友達全員にメールを送った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21,ChatGPT,1,g,彼はほとんどコーヒーを飲まなかった。,彼はほとんどコーヒーを飲まなかった。,He hardly drank any coffee.',he-TOP almost coffee-ACC drink-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2308,ChatGPT,1,,彼女は一日に2リットルの水を飲む。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1778,ChatGPT,0,,彼女は決して何ものプレゼントも受け取らなかった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
258,ChatGPT,1,*,彼女が訪れて美しいと感じた寺院は京都にある清水寺だ。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2599,ChatGPT,0,,友達が話す彼女に電話する。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
855,ChatGPT,0,,里美は自分の料理にに誇りを持った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1187,ChatGPT,0,,彼女は急いで部屋のを片付けた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1334,ChatGPT,1,,田辺さんがお客様に料金の詳細をご案内した。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1457,ChatGPT,0,,あの道具は硬いです。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2420,ChatGPT,1,,彼女は美術館で絵を見た。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
619,ChatGPT,0,,窓が明るく磨かれ汚れた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2603,ChatGPT,0,,本を書く彼が読む。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1350,ChatGPT,1,,彼は新しい自転車を買ったよ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1758,ChatGPT,0,,彼は決して何ものゲームもしなかった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1405,ChatGPT,0,,彼が彼女をお祝いになる。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2361,ChatGPT,1,,彼は車を洗っている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2376,ChatGPT,1,,この花はとてもきれいだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1593,ChatGPT,1,,子犬がどこで遊ぶか飼い主は気にしている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
755,ChatGPT,1,,一樹は自分の学習計画を立てた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
505,ChatGPT,1,,学生たちは留学の準備を進めるのを決断した。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370,ChatGPT,0,*,美香が昨日見た映画は面白いが、太郎が見たは退屈だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2000,ChatGPT,0,,そのドレスは綺麗なだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,ChatGPT,0,,それは子供たちと遊びだ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1053,ChatGPT,0,,彼女が持っているのは靴を二足靴下だ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2463,ChatGPT,1,,彼女はバスで帰宅した。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2241,ChatGPT,1,,智恵子は彼女の写真展を成功させた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1290,ChatGPT,1,,佐々木さんがお客様に商品の説明をさせていただきました。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1499,ChatGPT,0,,彼らは新しいです。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1472,ChatGPT,0,,この仮説が飛んでいます。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1370,ChatGPT,1,,関口さんが先輩をご敬愛になった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
458,ChatGPT,1,,彼は計画を変更することを決めた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
412,ChatGPT,0,*,私が昨日見た展示は創造的だが、姉が見たは平凡だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1836,ChatGPT,0,,彼女は教室をした。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1280,ChatGPT,0,,彼は運転ががうまい。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
94,ChatGPT,1,g,誰もその答えを当てられなかった。,誰もその答えを当てられなかった。,No one could guess that answer.',no one that answer-ACC guess-can-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2303,ChatGPT,1,,彼女は一度もスキーに行ったことがない。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
417,ChatGPT,0,*,彼はその速いより安全な車で行った。,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
953,ChatGPT,1,,そのバスには乗客が30人乗っていた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1077,ChatGPT,0,,先生が本を五輪読んだ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
70,ChatGPT,1,g,彼は全くギターを弾かない。,彼は全くギターを弾かない。,He does not play the guitar at all.',he-TOP at-all guitar-ACC play-NEG-NONPAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
796,ChatGPT,0,,早苗は彼女の絵をよ売った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1076,ChatGPT,0,,彼が車を二匹運転した。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
86,ChatGPT,1,g,私たちは全く進歩しなかった。,私たちは全く進歩しなかった。,We made no progress at all.',we-TOP at-all progress-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2099,ChatGPT,0,,どのプログラムを彼がどのコンピューターが使ったか分かりますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1365,ChatGPT,1,,大野さんが先生をお尊敬になった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
872,ChatGPT,0,,一郎は彼の父親の遺産をの相続した。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1279,ChatGPT,0,,彼女は優しくの答える。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
444,ChatGPT,1,,彼女は部屋を掃除し終えた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1020,ChatGPT,0,,彼が料理を3人作った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2464,ChatGPT,1,,私たちはレストランで夕食を食べた。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234,ChatGPT,0,*,パーティーに来た人がみんな話題にしたドレスはそのものだ。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1535,ChatGPT,0,,勝也は沙織がどこで彼のジャケットを失くしたのか憤慨しているの？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1136,ChatGPT,1,,このソフトは使いやすい。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
182,ChatGPT,0,*,この料理は全然塩を何も使わない。,この料理は全然塩を何も使わない。,This dish doesn't use any salt at all.,This dish-TOP at all salt-ACC what-MO use-NEG Present,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2086,ChatGPT,0,,どの国を彼女がどの言語を学んだか記憶していますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1007,ChatGPT,0,,学生がレポートを3冊書いた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2323,ChatGPT,1,,その図書館には雑誌が200冊ある。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51,ChatGPT,1,g,彼は一切の甘いものを食べなかった。,彼は一切の甘いものを食べなかった。,He didn't eat any sweets at all.',he-TOP any sweets-ACC eat-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
406,ChatGPT,0,*,私が今朝試したゲームは刺激的だが、弟が試したは単調だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1441,ChatGPT,0,,この道は不安です。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2355,ChatGPT,1,,彼は朝のジョギングを終えた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1444,ChatGPT,0,,その星は軽いです。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2236,ChatGPT,1,,明子は自分の部屋を新しい家具で飾った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1312,ChatGPT,1,,僕が先輩に助けをお願いした。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1932,ChatGPT,0,,彼が曲に聞いた。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
376,ChatGPT,0,*,私が昨日会った犬は友好的だが、兄が会ったは攻撃的だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2083,ChatGPT,0,,どのレストランを彼がそのメニューを注文したか分かりますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
314,ChatGPT,1,*,教師はクラスに新しい課題を割り当てると発表した。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1258,ChatGPT,0,,彼は成功をで夢見る。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2375,ChatGPT,1,,彼はコーヒーを飲むのが好きだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1106,ChatGPT,1,,その子は歌いたがっている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1376,ChatGPT,1,,山本先生が生徒たちをご指導になった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
971,ChatGPT,1,,彼女は毎日3杯の水を飲む。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
438,ChatGPT,1,,彼は本を読み続けた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2623,ChatGPT,0,,音楽が彼女に歌われる。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2093,ChatGPT,0,,どの歌が彼がどのコンサートで歌ったか知っていますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,ChatGPT,0,,どの本を彼女が借りたか図書館は遠い。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
421,ChatGPT,0,*,彼女はこの狭いより広いアパートに引っ越した。,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1555,ChatGPT,1,,彼女がどのケーキを選んだか思い出せない瞬間。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2435,ChatGPT,1,,私たちは週末にキャンプに行く。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1260,ChatGPT,0,,このゲームはが難しい。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1021,ChatGPT,0,,彼女が詩を2台書いた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1167,ChatGPT,1,,彼は突然笑い出した。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1397,ChatGPT,0,,彼がお客様をお叱りになる。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1460,ChatGPT,0,,この計画は乾燥しています。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
985,ChatGPT,0,,犬がボールを2冊持っている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
719,ChatGPT,1,,賢治は自分の趣味に没頭した。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2219,ChatGPT,1,,この店の接客は心地良くて満足度が高い。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1795,ChatGPT,0,,どの曲を彼が聴いたかアーティストが忘れられた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1152,ChatGPT,1,,猫がじゃれついている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1675,ChatGPT,1,,彼の演技は自然だが、彼女のは過剰だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2274,ChatGPT,1,,明宏は自分の車でドライブに行った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1092,ChatGPT,0,,学生が椅子を八輪作った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1274,ChatGPT,0,,彼女は運動がの好きだ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2089,ChatGPT,0,,どのアルバムを彼がどのアーティストを尊敬しているか教えてくれますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
982,ChatGPT,0,,彼が歌を4匹歌った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4,ChatGPT,1,g,彼女は滅多に怒らない。,彼女は滅多に怒らない。,She rarely gets angry.',she-TOP rarely get angry-NEG-NONPAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1519,ChatGPT,0,,ヒデオはそのマキより長いマフラーを編んだ。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2073,ChatGPT,1,,その花は香りがいいです。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1660,ChatGPT,1,,彼の計画は現実的だが、彼女のは非現実的だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1118,ChatGPT,1,,彼は立ち去りかけた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1738,ChatGPT,0,,それは彼女とデートだ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1915,ChatGPT,0,,彼が新聞に読んだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,ChatGPT,0,,彼女は歌が上手だ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2090,ChatGPT,0,,どの絵を彼女がどのギャラリーを展示したか知っていますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
257,ChatGPT,1,*,私が昨晩試したレシピは母の伝統的なパスタ料理だ。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
244,ChatGPT,1,*,彼女が今朝話していたニュースが衝撃的だったのはどの出来事についてですか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
178,ChatGPT,0,*,今日は誰が猫にも触れなかった。,今日は誰が猫にも触れなかった。,"Today, nobody even touched the cat.",Today-TOP who-NOM cat-DAT also touch-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1144,ChatGPT,1,,彼女は急いで電話をかけた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1302,ChatGPT,1,,私が顧客に注文の変更をお願いしました。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2091,ChatGPT,0,,どの映画を彼がどの俳優を尊敬しているか聞いたことがありますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1386,ChatGPT,1,,佐々木さんがアシスタントをお手伝いになった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2081,ChatGPT,1,,このケーキは美味しいです。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,ChatGPT,0,*,彼は滅多に何も本を決して読まなかった。,彼は滅多に何も本を決して読まなかった。,He seldom never read no books.,He-TOP seldom no book-ACC never read-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2212,ChatGPT,1,,そのアパートの間取りは広々として機能的だ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
501,ChatGPT,1,,彼女は環境保護活動に参加するのを考えている。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2222,ChatGPT,1,,このプロジェクトの成功率は高くて期待大だ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
63,ChatGPT,1,g,私たちは全く心配しなかった。,私たちは全く心配しなかった。,We didn't worry at all.',we-TOP at-all worry-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
45,ChatGPT,1,g,彼女は一切のケーキを食べなかった。,彼女は一切のケーキを食べなかった。,She didn't eat any cake whatsoever.',she-TOP any cake-ACC eat-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1164,ChatGPT,1,,彼はベッドに横になった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1294,ChatGPT,1,,山本さんが先生に授業の質問をお聞きしました。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1307,ChatGPT,1,,山田先生が学生たちに講義をなさった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1973,ChatGPT,1,,彼女は電話で話す。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1137,ChatGPT,1,,彼女は涙を拭いた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
329,ChatGPT,0,*,猫は外に出なかったが、犬は私が開けたを出た。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
