uid,source,label,diacritic,sentence,original,translation,gloss,simple,Arg. Str.,ellipsis,filler-gap,control/raising,island effects,NPI/NCI,verbal agr.,binding,morphology,nominal structure,quantifier,category,acceptability
376,ChatGPT,0,*,私が昨日会った犬は友好的だが、兄が会ったは攻撃的だ。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,unacceptable
2083,ChatGPT,0,,どのレストランを彼がそのメニューを注文したか分かりますか？,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,unacceptable
314,ChatGPT,1,*,教師はクラスに新しい課題を割り当てると発表した。,,,,False,False,True,False,False,False,False,False,False,False,False,False,ellipsis,acceptable
1258,ChatGPT,0,,彼は成功をで夢見る。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
2375,ChatGPT,1,,彼はコーヒーを飲むのが好きだ。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1106,ChatGPT,1,,その子は歌いたがっている。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1376,ChatGPT,1,,山本先生が生徒たちをご指導になった。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
971,ChatGPT,1,,彼女は毎日3杯の水を飲む。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,acceptable
438,ChatGPT,1,,彼は本を読み続けた。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
2623,ChatGPT,0,,音楽が彼女に歌われる。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
2093,ChatGPT,0,,どの歌が彼がどのコンサートで歌ったか知っていますか？,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,unacceptable
1788,ChatGPT,0,,どの本を彼女が借りたか図書館は遠い。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,unacceptable
421,ChatGPT,0,*,彼女はこの狭いより広いアパートに引っ越した。,,,,False,False,True,True,False,False,False,False,False,False,False,False,ellipsis,unacceptable
1555,ChatGPT,1,,彼女がどのケーキを選んだか思い出せない瞬間。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,acceptable
2435,ChatGPT,1,,私たちは週末にキャンプに行く。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
1260,ChatGPT,0,,このゲームはが難しい。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
1021,ChatGPT,0,,彼女が詩を2台書いた。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
1167,ChatGPT,1,,彼は突然笑い出した。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1397,ChatGPT,0,,彼がお客様をお叱りになる。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
1460,ChatGPT,0,,この計画は乾燥しています。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
985,ChatGPT,0,,犬がボールを2冊持っている。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
719,ChatGPT,1,,賢治は自分の趣味に没頭した。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
2219,ChatGPT,1,,この店の接客は心地良くて満足度が高い。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
1795,ChatGPT,0,,どの曲を彼が聴いたかアーティストが忘れられた。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,unacceptable
1152,ChatGPT,1,,猫がじゃれついている。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1675,ChatGPT,1,,彼の演技は自然だが、彼女のは過剰だ。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,acceptable
2274,ChatGPT,1,,明宏は自分の車でドライブに行った。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
1092,ChatGPT,0,,学生が椅子を八輪作った。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
1274,ChatGPT,0,,彼女は運動がの好きだ。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
2089,ChatGPT,0,,どのアルバムを彼がどのアーティストを尊敬しているか教えてくれますか？,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,unacceptable
982,ChatGPT,0,,彼が歌を4匹歌った。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
4,ChatGPT,1,g,彼女は滅多に怒らない。,彼女は滅多に怒らない。,She rarely gets angry.',she-TOP rarely get angry-NEG-NONPAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,acceptable
1519,ChatGPT,0,,ヒデオはそのマキより長いマフラーを編んだ。,,,,False,False,False,True,False,True,False,False,False,False,False,False,filler-gap,unacceptable
2073,ChatGPT,1,,その花は香りがいいです。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1660,ChatGPT,1,,彼の計画は現実的だが、彼女のは非現実的だ。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,acceptable
1118,ChatGPT,1,,彼は立ち去りかけた。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1738,ChatGPT,0,,それは彼女とデートだ。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,unacceptable
1915,ChatGPT,0,,彼が新聞に読んだ。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
1885,ChatGPT,0,,彼女は歌が上手だ。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
2090,ChatGPT,0,,どの絵を彼女がどのギャラリーを展示したか知っていますか？,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,unacceptable
257,ChatGPT,1,*,私が昨晩試したレシピは母の伝統的なパスタ料理だ。,,,,False,False,False,True,False,True,False,False,False,False,False,False,filler-gap,acceptable
244,ChatGPT,1,*,彼女が今朝話していたニュースが衝撃的だったのはどの出来事についてですか？,,,,False,False,False,True,False,True,False,False,False,False,False,False,filler-gap,acceptable
178,ChatGPT,0,*,今日は誰が猫にも触れなかった。,今日は誰が猫にも触れなかった。,"Today, nobody even touched the cat.",Today-TOP who-NOM cat-DAT also touch-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
1144,ChatGPT,1,,彼女は急いで電話をかけた。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1302,ChatGPT,1,,私が顧客に注文の変更をお願いしました。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
2091,ChatGPT,0,,どの映画を彼がどの俳優を尊敬しているか聞いたことがありますか？,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,unacceptable
1386,ChatGPT,1,,佐々木さんがアシスタントをお手伝いになった。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
2081,ChatGPT,1,,このケーキは美味しいです。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
146,ChatGPT,0,*,彼は滅多に何も本を決して読まなかった。,彼は滅多に何も本を決して読まなかった。,He seldom never read no books.,He-TOP seldom no book-ACC never read-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
2212,ChatGPT,1,,そのアパートの間取りは広々として機能的だ。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
501,ChatGPT,1,,彼女は環境保護活動に参加するのを考えている。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
2222,ChatGPT,1,,このプロジェクトの成功率は高くて期待大だ。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
63,ChatGPT,1,g,私たちは全く心配しなかった。,私たちは全く心配しなかった。,We didn't worry at all.',we-TOP at-all worry-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,acceptable
45,ChatGPT,1,g,彼女は一切のケーキを食べなかった。,彼女は一切のケーキを食べなかった。,She didn't eat any cake whatsoever.',she-TOP any cake-ACC eat-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,acceptable
1164,ChatGPT,1,,彼はベッドに横になった。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1294,ChatGPT,1,,山本さんが先生に授業の質問をお聞きしました。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
1307,ChatGPT,1,,山田先生が学生たちに講義をなさった。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
1973,ChatGPT,1,,彼女は電話で話す。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1137,ChatGPT,1,,彼女は涙を拭いた。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
329,ChatGPT,0,*,猫は外に出なかったが、犬は私が開けたを出た。,,,,False,False,True,False,False,False,False,False,False,False,False,False,ellipsis,unacceptable
669,ChatGPT,0,,鳥が高く飛ばれ捕まった。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,unacceptable
715,ChatGPT,1,,雄大は自分の夢に向かって進んだ。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
2513,ChatGPT,1,,彼女は友達とカフェでお茶をした。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
2146,ChatGPT,1,,昨日のコンサートは感動的な演奏だった。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
2267,ChatGPT,1,,美穂は彼女の子供の学校行事に参加した。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
1661,ChatGPT,1,,先生のアドバイスは役立つが、生徒のはあまり役立たない。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,acceptable
1817,ChatGPT,0,,彼女は花の匂いの匂いが好きです。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,unacceptable
2432,ChatGPT,1,,彼女は友達とピクニックに行った。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
1010,ChatGPT,0,,本が机を5台占めた。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
437,ChatGPT,1,,彼女は料理を作り終えた。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
2256,ChatGPT,1,,雄太は自分の新しい趣味に夢中になっている。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
